place_id,place_name,gmaps_url,types,place_rating,place_user_rating_count,lat,lng,photo_url,review_rating,review_text,review_language,relative_time,publish_time,author
ChIJ5UggMU092jERBq06ScLA0wE,ValueMax Pawnshop & Jewellery Shop (Bedok Town Centre Branch),https://maps.google.com/?cid=131660754808646918&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"jewelry_store,finance,store,point_of_interest,establishment",4.3,90,1.3262922,103.9325714,https://places.googleapis.com/v1/places/ChIJ5UggMU092jERBq06ScLA0wE/photos/ATKogpfQ3WCNnNdnyZO_kGbJYFQfRWn6IbgwiQt9WS36Ieg8NTXv1nlx3Ve3WnHdgzC0oOtlzSfR8dvMCM4VPVHO5k98q0cYSCYHpLyADVDaTAFw2nNFOSH4saAUWi4bgsnm_eNRYd4mNZJ_FDFDzp8JOJJB2kukcCEzMTwqXKWjF2jaEwZn0OqAnclTd4gxBt7yRqChmJYZ7P_w5b_JIm_0Kgyq3uEbbFKBSUs3v2FLAunu9psH-AoMQWOpmKdZXNMj4loZ2stTeSiZLjvs1r-WSGtHSEcOewPBlpZaajSHlyuCLw/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,Evelyn is very helpful and patience. She is very friendly also! Loves how she explain everything for us to understand more better! Thank you for your help!,en,3 months ago,2025-05-28T11:31:31.316164Z,나민지
ChIJ5UggMU092jERBq06ScLA0wE,ValueMax Pawnshop & Jewellery Shop (Bedok Town Centre Branch),https://maps.google.com/?cid=131660754808646918&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"jewelry_store,finance,store,point_of_interest,establishment",4.3,90,1.3262922,103.9325714,https://places.googleapis.com/v1/places/ChIJ5UggMU092jERBq06ScLA0wE/photos/ATKogpfQ3WCNnNdnyZO_kGbJYFQfRWn6IbgwiQt9WS36Ieg8NTXv1nlx3Ve3WnHdgzC0oOtlzSfR8dvMCM4VPVHO5k98q0cYSCYHpLyADVDaTAFw2nNFOSH4saAUWi4bgsnm_eNRYd4mNZJ_FDFDzp8JOJJB2kukcCEzMTwqXKWjF2jaEwZn0OqAnclTd4gxBt7yRqChmJYZ7P_w5b_JIm_0Kgyq3uEbbFKBSUs3v2FLAunu9psH-AoMQWOpmKdZXNMj4loZ2stTeSiZLjvs1r-WSGtHSEcOewPBlpZaajSHlyuCLw/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,Evelyn is very patient and helpful. Very friendly making us feel very welcome. Thank you Evelyn. Will definitely come back to buy from her next time,en,6 months ago,2025-02-24T11:22:26.516960Z,Karean Lim
ChIJgQkh3Mgb2jERB_InH01Yr2A,Compound Coffee Co.,https://maps.google.com/?cid=6966884236823884295&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"wholesaler,school,coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",4.8,254,1.335629,103.905346,https://places.googleapis.com/v1/places/ChIJgQkh3Mgb2jERB_InH01Yr2A/photos/ATKogpfo6sDgYLpTGAe8rIjoO2eJrTLa4P2fPD4zGcCzsOw0wqWmaYG6FVpzKFzmUTI8Rp2c9Xg0eyFLld_eRYdkIdwk1ig8_s6oOO0yT9JXM54DbdQ_tP3v1O_w-4LWjMkeCYibVhVrDNzmWJJ6VTUTjJnl_QBRCK1SOXT3n7Ewiq7EGxIVQ1coHrj1Bauu0QAYAZgDm4uAO5VQ63aP09qzHqRwjmEZdOuOw2LPIh2G9jxqEvnSCHKzqRMM7iO5ipCF3xOpLC7LfcktsnUSsRvY0pCcSA42278aCq0O3QRnkEIQyg/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"I guess this is a hidden gem in Singapore. If a local didn't tell me about this cafe, I wouldn't know. Weekday morning is a busy time for this cafe, as many people come and order a takeaway coffee. It's also a good place to meet up. They don't only sell coffee, but also pizza, pie, cookies, and other meals. We ordered a cup of black coffee, a cup of mocha, and 1 whole pizza. All tasted good. Black coffee tasted strong, more sour, smells good.
Mocha tasted smooth with a slightly sweet, velvety chocolate.
Pizza was delicious, crunchy crust.

They also sell tote bag, soap from recycled coffee, and I saw a booklet about this camping ground on the shelf. I heard they can give you training about coffee. You can check on their activities at their insta. Interesting!",en,2 months ago,2025-06-03T14:04:34.509610Z,OH Wendy
ChIJgQkh3Mgb2jERB_InH01Yr2A,Compound Coffee Co.,https://maps.google.com/?cid=6966884236823884295&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"wholesaler,school,coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",4.8,254,1.335629,103.905346,https://places.googleapis.com/v1/places/ChIJgQkh3Mgb2jERB_InH01Yr2A/photos/ATKogpfo6sDgYLpTGAe8rIjoO2eJrTLa4P2fPD4zGcCzsOw0wqWmaYG6FVpzKFzmUTI8Rp2c9Xg0eyFLld_eRYdkIdwk1ig8_s6oOO0yT9JXM54DbdQ_tP3v1O_w-4LWjMkeCYibVhVrDNzmWJJ6VTUTjJnl_QBRCK1SOXT3n7Ewiq7EGxIVQ1coHrj1Bauu0QAYAZgDm4uAO5VQ63aP09qzHqRwjmEZdOuOw2LPIh2G9jxqEvnSCHKzqRMM7iO5ipCF3xOpLC7LfcktsnUSsRvY0pCcSA42278aCq0O3QRnkEIQyg/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"Nestled in the neighborhood of Kaki Bukit, this charming café offers a delightful experience for coffee lovers. The mocha I ordered was nothing short of exceptional—rich, creamy, and perfectly balanced with just the right amount of sweetness, making each sip a true indulgence. I also had the chance to try their filter coffee, which was wonderfully aromatic and bursting with flavor, showcasing the quality of their beans. I visited on a Saturday afternoon, and I was pleased to find that the café had plenty of seating available, allowing for a relaxing atmosphere. Additionally, parking was convenient and plentiful, making it easy to access this hidden gem.",en,3 months ago,2025-05-24T05:44:52.701804Z,Teresa Tan
ChIJgQkh3Mgb2jERB_InH01Yr2A,Compound Coffee Co.,https://maps.google.com/?cid=6966884236823884295&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"wholesaler,school,coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",4.8,254,1.335629,103.905346,https://places.googleapis.com/v1/places/ChIJgQkh3Mgb2jERB_InH01Yr2A/photos/ATKogpfo6sDgYLpTGAe8rIjoO2eJrTLa4P2fPD4zGcCzsOw0wqWmaYG6FVpzKFzmUTI8Rp2c9Xg0eyFLld_eRYdkIdwk1ig8_s6oOO0yT9JXM54DbdQ_tP3v1O_w-4LWjMkeCYibVhVrDNzmWJJ6VTUTjJnl_QBRCK1SOXT3n7Ewiq7EGxIVQ1coHrj1Bauu0QAYAZgDm4uAO5VQ63aP09qzHqRwjmEZdOuOw2LPIh2G9jxqEvnSCHKzqRMM7iO5ipCF3xOpLC7LfcktsnUSsRvY0pCcSA42278aCq0O3QRnkEIQyg/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"We had an amazing coffee brewing session at Compound Coffee Co. The team was incredibly friendly, helpful, and knowledgeable. We went there for a friend’s birthday celebration, and they were so meticulous and thoughtful in making the experience special. Not only did we learn a lot about brewing and tasting coffee, but we also had a fantastic time with their super awesome team. Highly recommend for anyone looking for a fun and educational coffee experience!",en,5 months ago,2025-03-15T13:38:39.007219Z,Le Tian
ChIJgQkh3Mgb2jERB_InH01Yr2A,Compound Coffee Co.,https://maps.google.com/?cid=6966884236823884295&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"wholesaler,school,coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",4.8,254,1.335629,103.905346,https://places.googleapis.com/v1/places/ChIJgQkh3Mgb2jERB_InH01Yr2A/photos/ATKogpfo6sDgYLpTGAe8rIjoO2eJrTLa4P2fPD4zGcCzsOw0wqWmaYG6FVpzKFzmUTI8Rp2c9Xg0eyFLld_eRYdkIdwk1ig8_s6oOO0yT9JXM54DbdQ_tP3v1O_w-4LWjMkeCYibVhVrDNzmWJJ6VTUTjJnl_QBRCK1SOXT3n7Ewiq7EGxIVQ1coHrj1Bauu0QAYAZgDm4uAO5VQ63aP09qzHqRwjmEZdOuOw2LPIh2G9jxqEvnSCHKzqRMM7iO5ipCF3xOpLC7LfcktsnUSsRvY0pCcSA42278aCq0O3QRnkEIQyg/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,4,"Right at Lobby B Kaki Bukit Techlink, aromatic Compound Coffee ☕️ will entice & wandering to indulge coffee goodness. Ordered white coffee & cup of surprise me ‼️. Barista there will personally explain the richness of each cup of coffee intensity with direct detail. It’s a rare occasion for customer getting genuine of its consumer products. Great ambience great coffee taste ….",en,2 months ago,2025-06-12T14:31:06.327975333Z,#janjiHalal
ChIJgQkh3Mgb2jERB_InH01Yr2A,Compound Coffee Co.,https://maps.google.com/?cid=6966884236823884295&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"wholesaler,school,coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",4.8,254,1.335629,103.905346,https://places.googleapis.com/v1/places/ChIJgQkh3Mgb2jERB_InH01Yr2A/photos/ATKogpfo6sDgYLpTGAe8rIjoO2eJrTLa4P2fPD4zGcCzsOw0wqWmaYG6FVpzKFzmUTI8Rp2c9Xg0eyFLld_eRYdkIdwk1ig8_s6oOO0yT9JXM54DbdQ_tP3v1O_w-4LWjMkeCYibVhVrDNzmWJJ6VTUTjJnl_QBRCK1SOXT3n7Ewiq7EGxIVQ1coHrj1Bauu0QAYAZgDm4uAO5VQ63aP09qzHqRwjmEZdOuOw2LPIh2G9jxqEvnSCHKzqRMM7iO5ipCF3xOpLC7LfcktsnUSsRvY0pCcSA42278aCq0O3QRnkEIQyg/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,Very nice coffee with innovative coffee if you choose to be surprised. The one I gotten was cold brew with Mont Blanc - Earl grey syrup with foam and some figs. It tastes exactly like mont Blanc but with cold brew coffee. Friendly staff as well. Feel positive vibes here.,en,2 months ago,2025-06-19T04:48:35.980943545Z,Davis Li (SG)
ChIJRwjurJwZ2jERVZ2ZIpmQAdE,The Bar @ FairPrice Xtra,https://maps.google.com/?cid=15060477616288537941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"bar,point_of_interest,establishment",4.2,9,1.3014702,103.9051552,https://places.googleapis.com/v1/places/ChIJRwjurJwZ2jERVZ2ZIpmQAdE/photos/ATKogpdHAWIdaHSQzyEewFcmAa0BJQOYoUM8jQoM6AulxBauejZdXFp5eHs-FnuaFIr-jlI66itCyKBG-NCGIHO6heXGhN1ppQ-RfGnLGLrJTwHNFBoglL6uKysksmGAbwCY3hJXiVh1xB_QJ28IiGanSClIBxeaLAlWNGIdDsj_PFVDYj32d_MVhina8JCfwdPNK41qeIhet1gLTS0WkEEYlCHS1EUkVN7iRNpVpwlXK9NvcmbNA71k1bEnAev82BjHZNyaeMy5TgzoynapnjdI0-AaScM43ByDgbaGhbRgr3022hzzmeEgGxiVKX9aZlxx-WhrJ2QvZQES_mDCFrxU8yq6MEuSKPEd-0rYTvvv7TcjQ3Xj_zAORn-DJrUayQm3TmaJTyVR8Pjsf1r7bz7jlUZzl1CFJgKCY6ijLV_wrUd87gI/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,1,"Been a regular at this bar and i really liked the old crew with Remy at the counter most times. Cannot say the same for the crew today - a balding dark skinned guy and a young lady with red hair. What used to be my regular tipple of bubbles that was usually a full flute is at half mast today. I asked the young lady if there was a mistake... her nonchalant reply ""we change glass this one bigger so we pour like that"".
No, NTUC/Fairprice/The Bar,  it is still a champagne flute you are using. Not a Magnum flute, not a Balthazar flute if there ever were such glasses.  Doing a half pour is a laughable shortchange.  I am not a novice champagne / sparkling drinker at your bars. And the change in glassware is not from a flute to a water goblet to justify a half pour.",en,2 months ago,2025-06-24T10:35:40.047432957Z,Jade Mok
ChIJRwjurJwZ2jERVZ2ZIpmQAdE,The Bar @ FairPrice Xtra,https://maps.google.com/?cid=15060477616288537941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"bar,point_of_interest,establishment",4.2,9,1.3014702,103.9051552,https://places.googleapis.com/v1/places/ChIJRwjurJwZ2jERVZ2ZIpmQAdE/photos/ATKogpdHAWIdaHSQzyEewFcmAa0BJQOYoUM8jQoM6AulxBauejZdXFp5eHs-FnuaFIr-jlI66itCyKBG-NCGIHO6heXGhN1ppQ-RfGnLGLrJTwHNFBoglL6uKysksmGAbwCY3hJXiVh1xB_QJ28IiGanSClIBxeaLAlWNGIdDsj_PFVDYj32d_MVhina8JCfwdPNK41qeIhet1gLTS0WkEEYlCHS1EUkVN7iRNpVpwlXK9NvcmbNA71k1bEnAev82BjHZNyaeMy5TgzoynapnjdI0-AaScM43ByDgbaGhbRgr3022hzzmeEgGxiVKX9aZlxx-WhrJ2QvZQES_mDCFrxU8yq6MEuSKPEd-0rYTvvv7TcjQ3Xj_zAORn-DJrUayQm3TmaJTyVR8Pjsf1r7bz7jlUZzl1CFJgKCY6ijLV_wrUd87gI/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"We had a wine and cheese tasting/pairing here. $55/pax. It was a good experience. Not stuffy and really relax. The bar - Sam was interesting, friendly, funny and customer centric. Ching - The Cheese Shop was enthusiastic and lots of great information. Wonderful variety of cheeses. We enjoyed ourselves. Good work and keep it up!",en,9 months ago,2024-11-04T11:28:28.047072Z,Victor Lim
ChIJRwjurJwZ2jERVZ2ZIpmQAdE,The Bar @ FairPrice Xtra,https://maps.google.com/?cid=15060477616288537941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"bar,point_of_interest,establishment",4.2,9,1.3014702,103.9051552,https://places.googleapis.com/v1/places/ChIJRwjurJwZ2jERVZ2ZIpmQAdE/photos/ATKogpdHAWIdaHSQzyEewFcmAa0BJQOYoUM8jQoM6AulxBauejZdXFp5eHs-FnuaFIr-jlI66itCyKBG-NCGIHO6heXGhN1ppQ-RfGnLGLrJTwHNFBoglL6uKysksmGAbwCY3hJXiVh1xB_QJ28IiGanSClIBxeaLAlWNGIdDsj_PFVDYj32d_MVhina8JCfwdPNK41qeIhet1gLTS0WkEEYlCHS1EUkVN7iRNpVpwlXK9NvcmbNA71k1bEnAev82BjHZNyaeMy5TgzoynapnjdI0-AaScM43ByDgbaGhbRgr3022hzzmeEgGxiVKX9aZlxx-WhrJ2QvZQES_mDCFrxU8yq6MEuSKPEd-0rYTvvv7TcjQ3Xj_zAORn-DJrUayQm3TmaJTyVR8Pjsf1r7bz7jlUZzl1CFJgKCY6ijLV_wrUd87gI/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"Awesome find while waiting for my friend at Parkway Parade. This is an area on one end of Fairprice Xtra, and there are some food counters and a bar. Sat down at the bar which serves up a few craft beers, wine and simple cocktails. Prices are very reasonable. You can order food from other counters to eat at the bar counter too. Great way to spend a couple of hours if you're looking for a drink and not wanting the fuss and expense of going to a proper bar. Just don't expect ambience - you're in a supermarket afterall.",en,a year ago,2023-12-10T09:47:48.870473Z,Yve
ChIJRwjurJwZ2jERVZ2ZIpmQAdE,The Bar @ FairPrice Xtra,https://maps.google.com/?cid=15060477616288537941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"bar,point_of_interest,establishment",4.2,9,1.3014702,103.9051552,https://places.googleapis.com/v1/places/ChIJRwjurJwZ2jERVZ2ZIpmQAdE/photos/ATKogpdHAWIdaHSQzyEewFcmAa0BJQOYoUM8jQoM6AulxBauejZdXFp5eHs-FnuaFIr-jlI66itCyKBG-NCGIHO6heXGhN1ppQ-RfGnLGLrJTwHNFBoglL6uKysksmGAbwCY3hJXiVh1xB_QJ28IiGanSClIBxeaLAlWNGIdDsj_PFVDYj32d_MVhina8JCfwdPNK41qeIhet1gLTS0WkEEYlCHS1EUkVN7iRNpVpwlXK9NvcmbNA71k1bEnAev82BjHZNyaeMy5TgzoynapnjdI0-AaScM43ByDgbaGhbRgr3022hzzmeEgGxiVKX9aZlxx-WhrJ2QvZQES_mDCFrxU8yq6MEuSKPEd-0rYTvvv7TcjQ3Xj_zAORn-DJrUayQm3TmaJTyVR8Pjsf1r7bz7jlUZzl1CFJgKCY6ijLV_wrUd87gI/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,Really cosy bar inside FairPrice hypermarket. Super good deals as they’re now having 1-for-1 beer and cocktail anniversary promo. Nice friendly bar staffs…!,en,3 years ago,2022-04-29T10:48:29.722487Z,Leon Ong
ChIJRwjurJwZ2jERVZ2ZIpmQAdE,The Bar @ FairPrice Xtra,https://maps.google.com/?cid=15060477616288537941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"bar,point_of_interest,establishment",4.2,9,1.3014702,103.9051552,https://places.googleapis.com/v1/places/ChIJRwjurJwZ2jERVZ2ZIpmQAdE/photos/ATKogpdHAWIdaHSQzyEewFcmAa0BJQOYoUM8jQoM6AulxBauejZdXFp5eHs-FnuaFIr-jlI66itCyKBG-NCGIHO6heXGhN1ppQ-RfGnLGLrJTwHNFBoglL6uKysksmGAbwCY3hJXiVh1xB_QJ28IiGanSClIBxeaLAlWNGIdDsj_PFVDYj32d_MVhina8JCfwdPNK41qeIhet1gLTS0WkEEYlCHS1EUkVN7iRNpVpwlXK9NvcmbNA71k1bEnAev82BjHZNyaeMy5TgzoynapnjdI0-AaScM43ByDgbaGhbRgr3022hzzmeEgGxiVKX9aZlxx-WhrJ2QvZQES_mDCFrxU8yq6MEuSKPEd-0rYTvvv7TcjQ3Xj_zAORn-DJrUayQm3TmaJTyVR8Pjsf1r7bz7jlUZzl1CFJgKCY6ijLV_wrUd87gI/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,2,"""I really enjoyed the craft beer and the overall cleanliness of the establishment. Unfortunately, the manager (balding male) significantly impacted my experience. His attitude was poor, characterized by uncalled-for remarks and a lack of engagement with customers. While other aspects were positive, his behavior detracted from the overall atmosphere. I hope management addresses this.",en,6 months ago,2025-02-23T09:58:39.549430Z,Alex lee Lee
ChIJj7s6b7Yi2jER1dqwzveGRnE,Pasar 16 @ Bedok,https://maps.google.com/?cid=8162359773538343637&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"restaurant,food,point_of_interest,establishment",4.1,2594,1.3204181,103.9354884,https://places.googleapis.com/v1/places/ChIJj7s6b7Yi2jER1dqwzveGRnE/photos/ATKogpehzmXO3X_Ro9r3c2GguOju0K48MiadSPY68xrSlwcyxGM9CLtn8J6FCcNNvJCdHESM_n28cRsfoJNCfRA0ioRswVileTCIo2ieFkNyteg9DJ42K1WNiebVJAH_vxpSR8Dy_zeXWV2DoWy2DtSQ3-_IkxaFIyDifqEGSQoQazurwRNKjiVLBnACy1mtcy5q4iveml5ClvFt3b9o2DM5IwetxU9g1xuJ9da5ZZ39xpl5tPDCnh9sqVgluM5M1KcT_qWGAu9LjeMvrFkrJu_9V9pep4lR337fcQmowInZEox7SXx_y-fhXGaMkgusW3cLYcswghwWn2GjnJwAoIAB-PI5HbgO4qENlCbc1F7g5fFNumViJlY6kbmmSNERUOnCtAVnYVHlLY1SI9IkVdRrZyjfUJVjXrWzEo03F7N05SKd4S4/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,4,"Another long time food centre in the east of Singapore. Many have run the stalls for more than 40 years. Though there are many new owners setting up shops there, the favourite has always been the old timer stalls.",en,4 months ago,2025-04-26T01:39:26.773210Z,IUVA sg
ChIJj7s6b7Yi2jER1dqwzveGRnE,Pasar 16 @ Bedok,https://maps.google.com/?cid=8162359773538343637&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"restaurant,food,point_of_interest,establishment",4.1,2594,1.3204181,103.9354884,https://places.googleapis.com/v1/places/ChIJj7s6b7Yi2jER1dqwzveGRnE/photos/ATKogpehzmXO3X_Ro9r3c2GguOju0K48MiadSPY68xrSlwcyxGM9CLtn8J6FCcNNvJCdHESM_n28cRsfoJNCfRA0ioRswVileTCIo2ieFkNyteg9DJ42K1WNiebVJAH_vxpSR8Dy_zeXWV2DoWy2DtSQ3-_IkxaFIyDifqEGSQoQazurwRNKjiVLBnACy1mtcy5q4iveml5ClvFt3b9o2DM5IwetxU9g1xuJ9da5ZZ39xpl5tPDCnh9sqVgluM5M1KcT_qWGAu9LjeMvrFkrJu_9V9pep4lR337fcQmowInZEox7SXx_y-fhXGaMkgusW3cLYcswghwWn2GjnJwAoIAB-PI5HbgO4qENlCbc1F7g5fFNumViJlY6kbmmSNERUOnCtAVnYVHlLY1SI9IkVdRrZyjfUJVjXrWzEo03F7N05SKd4S4/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"Yongxin cafe at hawker center #01-61. Satisfying kopi, teh c, and all can drinks at $1. Kopi set with eggs and toast at $2.90. Elderly couples truly doing social work for senior residents. Please support them to show appreciation.",en,2 weeks ago,2025-08-12T02:00:43.022222311Z,Tan KC
ChIJj7s6b7Yi2jER1dqwzveGRnE,Pasar 16 @ Bedok,https://maps.google.com/?cid=8162359773538343637&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"restaurant,food,point_of_interest,establishment",4.1,2594,1.3204181,103.9354884,https://places.googleapis.com/v1/places/ChIJj7s6b7Yi2jER1dqwzveGRnE/photos/ATKogpehzmXO3X_Ro9r3c2GguOju0K48MiadSPY68xrSlwcyxGM9CLtn8J6FCcNNvJCdHESM_n28cRsfoJNCfRA0ioRswVileTCIo2ieFkNyteg9DJ42K1WNiebVJAH_vxpSR8Dy_zeXWV2DoWy2DtSQ3-_IkxaFIyDifqEGSQoQazurwRNKjiVLBnACy1mtcy5q4iveml5ClvFt3b9o2DM5IwetxU9g1xuJ9da5ZZ39xpl5tPDCnh9sqVgluM5M1KcT_qWGAu9LjeMvrFkrJu_9V9pep4lR337fcQmowInZEox7SXx_y-fhXGaMkgusW3cLYcswghwWn2GjnJwAoIAB-PI5HbgO4qENlCbc1F7g5fFNumViJlY6kbmmSNERUOnCtAVnYVHlLY1SI9IkVdRrZyjfUJVjXrWzEo03F7N05SKd4S4/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,3,I like the food and drink stall here. Good market vibe.,en,a week ago,2025-08-18T02:37:37.708103314Z,tunicatelor
ChIJj7s6b7Yi2jER1dqwzveGRnE,Pasar 16 @ Bedok,https://maps.google.com/?cid=8162359773538343637&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"restaurant,food,point_of_interest,establishment",4.1,2594,1.3204181,103.9354884,https://places.googleapis.com/v1/places/ChIJj7s6b7Yi2jER1dqwzveGRnE/photos/ATKogpehzmXO3X_Ro9r3c2GguOju0K48MiadSPY68xrSlwcyxGM9CLtn8J6FCcNNvJCdHESM_n28cRsfoJNCfRA0ioRswVileTCIo2ieFkNyteg9DJ42K1WNiebVJAH_vxpSR8Dy_zeXWV2DoWy2DtSQ3-_IkxaFIyDifqEGSQoQazurwRNKjiVLBnACy1mtcy5q4iveml5ClvFt3b9o2DM5IwetxU9g1xuJ9da5ZZ39xpl5tPDCnh9sqVgluM5M1KcT_qWGAu9LjeMvrFkrJu_9V9pep4lR337fcQmowInZEox7SXx_y-fhXGaMkgusW3cLYcswghwWn2GjnJwAoIAB-PI5HbgO4qENlCbc1F7g5fFNumViJlY6kbmmSNERUOnCtAVnYVHlLY1SI9IkVdRrZyjfUJVjXrWzEo03F7N05SKd4S4/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,Nice hawker center with lots of food variety and choices. Most of the stalls offer good quality food at reasonable prices.,en,4 months ago,2025-04-06T08:51:43.028032Z,Anthony Leung
ChIJj7s6b7Yi2jER1dqwzveGRnE,Pasar 16 @ Bedok,https://maps.google.com/?cid=8162359773538343637&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"restaurant,food,point_of_interest,establishment",4.1,2594,1.3204181,103.9354884,https://places.googleapis.com/v1/places/ChIJj7s6b7Yi2jER1dqwzveGRnE/photos/ATKogpehzmXO3X_Ro9r3c2GguOju0K48MiadSPY68xrSlwcyxGM9CLtn8J6FCcNNvJCdHESM_n28cRsfoJNCfRA0ioRswVileTCIo2ieFkNyteg9DJ42K1WNiebVJAH_vxpSR8Dy_zeXWV2DoWy2DtSQ3-_IkxaFIyDifqEGSQoQazurwRNKjiVLBnACy1mtcy5q4iveml5ClvFt3b9o2DM5IwetxU9g1xuJ9da5ZZ39xpl5tPDCnh9sqVgluM5M1KcT_qWGAu9LjeMvrFkrJu_9V9pep4lR337fcQmowInZEox7SXx_y-fhXGaMkgusW3cLYcswghwWn2GjnJwAoIAB-PI5HbgO4qENlCbc1F7g5fFNumViJlY6kbmmSNERUOnCtAVnYVHlLY1SI9IkVdRrZyjfUJVjXrWzEo03F7N05SKd4S4/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,4,"There are several food stalls here that are quite good. The famous Hill Street Fried Kuay Teow, Ah Wah Rojak and few others. Today I'm trying the fish soup for the first time. They are quite generous with the fish. The prawn paste fried chicken is also crispy and delicious.",en,a year ago,2024-01-14T06:19:14.929132Z,Simon Ong
